id,image,h_div,num_of_swap,swap_log,grid_w,grid_h,factor,source_image
3862,000000310181_f28_h3_s1.png,3,1,"[[1, 3]]",4,3,28,COCO_train2014_000000310181.jpg
3863,000000310242_f28_h3_s2.png,3,2,"[[5, 0], [8, 0]]",4,3,28,COCO_train2014_000000310242.jpg
3864,000000310269_f28_h4_s2.png,4,2,"[[19, 9], [16, 2]]",6,4,28,COCO_train2014_000000310269.jpg
3865,000000310499_f28_h3_s1.png,3,1,"[[6, 10]]",4,3,28,COCO_train2014_000000310499.jpg
3866,000000310645_f28_h2_s2.png,2,2,"[[2, 3], [3, 1]]",2,2,28,COCO_train2014_000000310645.jpg
3867,000000310655_f28_h3_s2.png,3,2,"[[2, 1], [3, 0]]",4,3,28,COCO_train2014_000000310655.jpg
3868,000000310672_f28_h3_s2.png,3,2,"[[2, 4], [5, 10]]",4,3,28,COCO_train2014_000000310672.jpg
3869,000000311004_f28_h2_s2.png,2,2,"[[0, 2], [0, 3]]",2,2,28,COCO_train2014_000000311004.jpg
3870,000000311031_f28_h3_s3.png,3,3,"[[8, 10], [3, 4], [2, 7]]",4,3,28,COCO_train2014_000000311031.jpg
3871,000000311128_f28_h3_s2.png,3,2,"[[3, 12], [12, 0]]",5,3,28,COCO_train2014_000000311128.jpg
3872,000000311240_f28_h3_s3.png,3,3,"[[3, 1], [5, 3], [1, 0]]",2,3,28,COCO_train2014_000000311240.jpg
3873,000000311250_f28_h4_s1.png,4,1,"[[0, 18]]",6,4,28,COCO_train2014_000000311250.jpg
3874,000000311324_f28_h4_s3.png,4,3,"[[3, 16], [16, 11], [5, 4]]",5,4,28,COCO_train2014_000000311324.jpg
3875,000000311448_f28_h3_s3.png,3,3,"[[8, 7], [1, 9], [4, 6]]",4,3,28,COCO_train2014_000000311448.jpg
3876,000000311478_f28_h2_s1.png,2,1,"[[2, 3]]",3,2,28,COCO_train2014_000000311478.jpg
3877,000000311563_f28_h4_s1.png,4,1,"[[13, 15]]",4,4,28,COCO_train2014_000000311563.jpg
3878,000000311583_f28_h4_s2.png,4,2,"[[8, 9], [15, 1]]",5,4,28,COCO_train2014_000000311583.jpg
3879,000000311715_f28_h2_s2.png,2,2,"[[1, 3], [1, 3]]",2,2,28,COCO_train2014_000000311715.jpg
3880,000000311784_f28_h4_s1.png,4,1,"[[6, 7]]",2,4,28,COCO_train2014_000000311784.jpg
3881,000000311796_f28_h3_s3.png,3,3,"[[2, 4], [7, 8], [7, 2]]",4,3,28,COCO_train2014_000000311796.jpg
3882,000000311895_f28_h4_s2.png,4,2,"[[12, 22], [10, 14]]",6,4,28,COCO_train2014_000000311895.jpg
3883,000000311899_f28_h2_s1.png,2,1,"[[3, 0]]",3,2,28,COCO_train2014_000000311899.jpg
3884,000000311996_f28_h2_s2.png,2,2,"[[0, 3], [0, 3]]",2,2,28,COCO_train2014_000000311996.jpg
3885,000000312010_f28_h4_s2.png,4,2,"[[2, 7], [7, 4]]",2,4,28,COCO_train2014_000000312010.jpg
3886,000000312038_f28_h2_s1.png,2,1,"[[2, 1]]",2,2,28,COCO_train2014_000000312038.jpg
3887,000000312076_f28_h4_s3.png,4,3,"[[1, 2], [0, 5], [15, 5]]",5,4,28,COCO_train2014_000000312076.jpg
3888,000000312269_f28_h4_s1.png,4,1,"[[1, 3]]",2,4,28,COCO_train2014_000000312269.jpg
3889,000000312352_f28_h2_s2.png,2,2,"[[3, 1], [0, 4]]",3,2,28,COCO_train2014_000000312352.jpg
3890,000000312465_f28_h3_s1.png,3,1,"[[9, 1]]",4,3,28,COCO_train2014_000000312465.jpg
3891,000000312577_f28_h2_s2.png,2,2,"[[2, 0], [1, 0]]",3,1,28,COCO_train2014_000000312577.jpg
3892,000000312582_f28_h2_s1.png,2,1,"[[0, 1]]",2,2,28,COCO_train2014_000000312582.jpg
3893,000000312603_f28_h3_s3.png,3,3,"[[5, 6], [2, 7], [2, 0]]",3,3,28,COCO_train2014_000000312603.jpg
3894,000000312660_f28_h4_s3.png,4,3,"[[5, 19], [23, 20], [15, 7]]",6,4,28,COCO_train2014_000000312660.jpg
3895,000000312661_f28_h3_s1.png,3,1,"[[5, 2]]",2,3,28,COCO_train2014_000000312661.jpg
3896,000000312826_f28_h4_s2.png,4,2,"[[6, 15], [7, 2]]",4,4,28,COCO_train2014_000000312826.jpg
3897,000000312946_f28_h4_s3.png,4,3,"[[14, 7], [19, 6], [16, 5]]",5,4,28,COCO_train2014_000000312946.jpg
3898,000000313069_f28_h3_s2.png,3,2,"[[5, 1], [2, 1]]",2,3,28,COCO_train2014_000000313069.jpg
3899,000000313097_f28_h2_s1.png,2,1,"[[3, 1]]",2,2,28,COCO_train2014_000000313097.jpg
3900,000000313254_f28_h3_s1.png,3,1,"[[7, 6]]",3,3,28,COCO_train2014_000000313254.jpg
3901,000000313278_f28_h2_s1.png,2,1,"[[3, 0]]",2,2,28,COCO_train2014_000000313278.jpg
3902,000000313306_f28_h4_s1.png,4,1,"[[6, 10]]",3,4,28,COCO_train2014_000000313306.jpg
3903,000000313419_f28_h3_s1.png,3,1,"[[4, 1]]",2,3,28,COCO_train2014_000000313419.jpg
3904,000000313659_f28_h2_s1.png,2,1,"[[0, 4]]",3,2,28,COCO_train2014_000000313659.jpg
3905,000000313666_f28_h2_s1.png,2,1,"[[3, 0]]",3,2,28,COCO_train2014_000000313666.jpg
3906,000000313926_f28_h3_s3.png,3,3,"[[8, 3], [8, 11], [8, 11]]",4,3,28,COCO_train2014_000000313926.jpg
3907,000000313963_f28_h2_s2.png,2,2,"[[3, 2], [2, 3]]",2,2,28,COCO_train2014_000000313963.jpg
3908,000000313984_f28_h3_s2.png,3,2,"[[7, 3], [5, 8]]",4,3,28,COCO_train2014_000000313984.jpg
3909,000000314019_f28_h3_s1.png,3,1,"[[2, 4]]",4,3,28,COCO_train2014_000000314019.jpg
3910,000000314189_f28_h2_s3.png,2,3,"[[4, 0], [5, 0], [4, 2]]",3,2,28,COCO_train2014_000000314189.jpg
3911,000000314265_f28_h3_s1.png,3,1,"[[2, 5]]",2,3,28,COCO_train2014_000000314265.jpg
3912,000000314357_f28_h4_s3.png,4,3,"[[9, 2], [11, 10], [10, 11]]",3,4,28,COCO_train2014_000000314357.jpg
3913,000000314390_f28_h2_s1.png,2,1,"[[2, 1]]",2,2,28,COCO_train2014_000000314390.jpg
3914,000000314408_f28_h2_s2.png,2,2,"[[1, 5], [2, 1]]",3,2,28,COCO_train2014_000000314408.jpg
3915,000000314497_f28_h3_s3.png,3,3,"[[0, 7], [3, 8], [3, 1]]",3,3,28,COCO_train2014_000000314497.jpg
3916,000000314693_f28_h4_s1.png,4,1,"[[17, 1]]",7,4,28,COCO_train2014_000000314693.jpg
3917,000000314741_f28_h3_s2.png,3,2,"[[10, 7], [4, 1]]",4,3,28,COCO_train2014_000000314741.jpg
3918,000000314750_f28_h2_s1.png,2,1,"[[3, 2]]",2,2,28,COCO_train2014_000000314750.jpg
3919,000000314788_f28_h3_s1.png,3,1,"[[8, 4]]",4,3,28,COCO_train2014_000000314788.jpg
3920,000000314822_f28_h4_s2.png,4,2,"[[4, 0], [2, 8]]",5,4,28,COCO_train2014_000000314822.jpg
3921,000000314833_f28_h3_s1.png,3,1,"[[6, 11]]",4,3,28,COCO_train2014_000000314833.jpg
3922,000000314837_f28_h2_s3.png,2,3,"[[2, 3], [3, 0], [3, 2]]",2,2,28,COCO_train2014_000000314837.jpg
3923,000000314846_f28_h3_s2.png,3,2,"[[1, 6], [11, 4]]",4,3,28,COCO_train2014_000000314846.jpg
3924,000000315005_f28_h3_s1.png,3,1,"[[5, 6]]",4,3,28,COCO_train2014_000000315005.jpg
3925,000000315028_f28_h3_s3.png,3,3,"[[1, 3], [10, 11], [1, 6]]",4,3,28,COCO_train2014_000000315028.jpg
3926,000000315045_f28_h4_s2.png,4,2,"[[2, 3], [18, 10]]",5,4,28,COCO_train2014_000000315045.jpg
3927,000000315092_f28_h3_s2.png,3,2,"[[2, 0], [4, 0]]",2,3,28,COCO_train2014_000000315092.jpg
3928,000000315101_f28_h4_s3.png,4,3,"[[12, 19], [6, 19], [10, 15]]",6,4,28,COCO_train2014_000000315101.jpg
3929,000000315268_f28_h4_s2.png,4,2,"[[11, 5], [1, 16]]",5,4,28,COCO_train2014_000000315268.jpg
3930,000000315269_f28_h2_s1.png,2,1,"[[0, 2]]",2,2,28,COCO_train2014_000000315269.jpg
3931,000000315273_f28_h2_s2.png,2,2,"[[1, 3], [0, 1]]",2,2,28,COCO_train2014_000000315273.jpg
3932,000000315322_f28_h4_s3.png,4,3,"[[15, 3], [4, 2], [4, 10]]",5,4,28,COCO_train2014_000000315322.jpg
3933,000000315425_f28_h2_s1.png,2,1,"[[1, 3]]",2,2,28,COCO_train2014_000000315425.jpg
3934,000000315508_f28_h3_s2.png,3,2,"[[8, 10], [10, 7]]",4,3,28,COCO_train2014_000000315508.jpg
3935,000000315593_f28_h3_s1.png,3,1,"[[9, 8]]",4,3,28,COCO_train2014_000000315593.jpg
3936,000000315795_f28_h2_s1.png,2,1,"[[3, 1]]",2,2,28,COCO_train2014_000000315795.jpg
3937,000000315827_f28_h3_s1.png,3,1,"[[1, 10]]",4,3,28,COCO_train2014_000000315827.jpg
3938,000000316012_f28_h3_s3.png,3,3,"[[3, 0], [3, 2], [5, 4]]",2,3,28,COCO_train2014_000000316012.jpg
3939,000000316093_f28_h4_s3.png,4,3,"[[19, 15], [17, 13], [11, 7]]",5,4,28,COCO_train2014_000000316093.jpg
3940,000000316140_f28_h4_s1.png,4,1,"[[18, 9]]",5,4,28,COCO_train2014_000000316140.jpg
3941,000000316142_f28_h2_s1.png,2,1,"[[0, 3]]",2,2,28,COCO_train2014_000000316142.jpg
3942,000000316181_f28_h3_s2.png,3,2,"[[4, 3], [0, 9]]",4,3,28,COCO_train2014_000000316181.jpg
3943,000000316214_f28_h4_s3.png,4,3,"[[18, 10], [5, 8], [3, 5]]",5,4,28,COCO_train2014_000000316214.jpg
3944,000000316343_f28_h2_s1.png,2,1,"[[0, 3]]",2,2,28,COCO_train2014_000000316343.jpg
3945,000000316495_f28_h2_s2.png,2,2,"[[0, 2], [3, 1]]",2,2,28,COCO_train2014_000000316495.jpg
3946,000000316555_f28_h3_s2.png,3,2,"[[9, 11], [7, 4]]",4,3,28,COCO_train2014_000000316555.jpg
3947,000000316725_f28_h3_s1.png,3,1,"[[5, 0]]",2,3,28,COCO_train2014_000000316725.jpg
3948,000000316781_f28_h2_s1.png,2,1,"[[3, 2]]",2,2,28,COCO_train2014_000000316781.jpg
3949,000000316802_f28_h3_s2.png,3,2,"[[4, 5], [8, 11]]",4,3,28,COCO_train2014_000000316802.jpg
3950,000000316856_f28_h3_s2.png,3,2,"[[6, 4], [9, 7]]",5,3,28,COCO_train2014_000000316856.jpg
3951,000000316867_f28_h4_s2.png,4,2,"[[4, 0], [6, 7]]",2,4,28,COCO_train2014_000000316867.jpg
3952,000000317172_f28_h2_s2.png,2,2,"[[2, 1], [0, 2]]",2,2,28,COCO_train2014_000000317172.jpg
3953,000000317186_f28_h3_s1.png,3,1,"[[0, 4]]",2,3,28,COCO_train2014_000000317186.jpg
3954,000000317407_f28_h2_s2.png,2,2,"[[2, 3], [1, 2]]",2,2,28,COCO_train2014_000000317407.jpg
3955,000000317489_f28_h2_s1.png,2,1,"[[4, 3]]",3,2,28,COCO_train2014_000000317489.jpg
3956,000000317509_f28_h3_s3.png,3,3,"[[3, 5], [1, 4], [3, 0]]",2,3,28,COCO_train2014_000000317509.jpg
3957,000000317806_f28_h4_s3.png,4,3,"[[11, 4], [18, 23], [12, 7]]",6,4,28,COCO_train2014_000000317806.jpg
3958,000000317807_f28_h3_s1.png,3,1,"[[0, 6]]",3,3,28,COCO_train2014_000000317807.jpg
3959,000000317832_f28_h4_s2.png,4,2,"[[0, 6], [11, 12]]",5,4,28,COCO_train2014_000000317832.jpg
3960,000000317838_f28_h2_s1.png,2,1,"[[1, 2]]",2,2,28,COCO_train2014_000000317838.jpg
3961,000000317851_f28_h3_s3.png,3,3,"[[3, 7], [4, 3], [1, 6]]",4,3,28,COCO_train2014_000000317851.jpg
3962,000000317874_f28_h4_s2.png,4,2,"[[16, 18], [18, 10]]",5,4,28,COCO_train2014_000000317874.jpg
3963,000000317878_f28_h4_s2.png,4,2,"[[5, 2], [6, 5]]",2,4,28,COCO_train2014_000000317878.jpg
3964,000000317971_f28_h3_s1.png,3,1,"[[4, 6]]",4,3,28,COCO_train2014_000000317971.jpg
3965,000000318032_f28_h3_s2.png,3,2,"[[11, 3], [4, 5]]",4,3,28,COCO_train2014_000000318032.jpg
3966,000000318190_f28_h2_s2.png,2,2,"[[4, 0], [3, 5]]",3,2,28,COCO_train2014_000000318190.jpg
3967,000000318365_f28_h4_s3.png,4,3,"[[3, 7], [3, 7], [4, 2]]",2,4,28,COCO_train2014_000000318365.jpg
3968,000000318384_f28_h4_s2.png,4,2,"[[9, 7], [18, 8]]",5,4,28,COCO_train2014_000000318384.jpg
3969,000000318445_f28_h3_s2.png,3,2,"[[0, 3], [2, 4]]",3,3,28,COCO_train2014_000000318445.jpg
3970,000000318506_f28_h2_s3.png,2,3,"[[2, 3], [3, 0], [3, 2]]",2,2,28,COCO_train2014_000000318506.jpg
3971,000000318574_f28_h2_s3.png,2,3,"[[5, 4], [5, 4], [4, 2]]",3,2,28,COCO_train2014_000000318574.jpg
3972,000000318598_f28_h2_s1.png,2,1,"[[1, 0]]",2,2,28,COCO_train2014_000000318598.jpg
3973,000000318644_f28_h2_s3.png,2,3,"[[3, 0], [0, 3], [1, 0]]",2,2,28,COCO_train2014_000000318644.jpg
3974,000000318708_f28_h3_s1.png,3,1,"[[7, 5]]",4,3,28,COCO_train2014_000000318708.jpg
3975,000000318850_f28_h3_s3.png,3,3,"[[5, 3], [4, 11], [11, 6]]",4,3,28,COCO_train2014_000000318850.jpg
3976,000000318929_f28_h3_s2.png,3,2,"[[7, 10], [2, 3]]",4,3,28,COCO_train2014_000000318929.jpg
3977,000000319045_f28_h2_s1.png,2,1,"[[0, 1]]",2,2,28,COCO_train2014_000000319045.jpg
3978,000000319121_f28_h3_s2.png,3,2,"[[9, 6], [4, 7]]",4,3,28,COCO_train2014_000000319121.jpg
3979,000000319299_f28_h4_s3.png,4,3,"[[7, 19], [1, 0], [4, 12]]",6,4,28,COCO_train2014_000000319299.jpg
3980,000000319332_f28_h2_s1.png,2,1,"[[0, 1]]",2,2,28,COCO_train2014_000000319332.jpg
3981,000000319346_f28_h4_s2.png,4,2,"[[10, 13], [11, 17]]",5,4,28,COCO_train2014_000000319346.jpg
3982,000000319443_f28_h4_s3.png,4,3,"[[12, 6], [10, 19], [10, 16]]",5,4,28,COCO_train2014_000000319443.jpg
3983,000000319521_f28_h2_s3.png,2,3,"[[3, 0], [1, 0], [2, 3]]",2,2,28,COCO_train2014_000000319521.jpg
3984,000000319738_f28_h3_s3.png,3,3,"[[4, 3], [4, 6], [6, 7]]",4,3,28,COCO_train2014_000000319738.jpg
3985,000000319766_f28_h2_s1.png,2,1,"[[0, 1]]",2,2,28,COCO_train2014_000000319766.jpg
3986,000000319781_f28_h4_s3.png,4,3,"[[11, 1], [6, 10], [5, 7]]",5,4,28,COCO_train2014_000000319781.jpg
3987,000000319798_f28_h3_s1.png,3,1,"[[5, 1]]",2,3,28,COCO_train2014_000000319798.jpg
3988,000000319822_f28_h2_s1.png,2,1,"[[1, 2]]",2,2,28,COCO_train2014_000000319822.jpg
3989,000000319907_f28_h3_s2.png,3,2,"[[2, 5], [6, 3]]",3,3,28,COCO_train2014_000000319907.jpg
3990,000000319977_f28_h4_s1.png,4,1,"[[0, 3]]",2,4,28,COCO_train2014_000000319977.jpg
3991,000000320217_f28_h3_s3.png,3,3,"[[9, 6], [8, 11], [10, 6]]",4,3,28,COCO_train2014_000000320217.jpg
3992,000000320222_f28_h4_s1.png,4,1,"[[1, 18]]",5,4,28,COCO_train2014_000000320222.jpg
3993,000000320225_f28_h4_s2.png,4,2,"[[4, 19], [8, 13]]",5,4,28,COCO_train2014_000000320225.jpg
3994,000000320333_f28_h4_s1.png,4,1,"[[2, 7]]",2,4,28,COCO_train2014_000000320333.jpg
3995,000000320361_f28_h4_s1.png,4,1,"[[10, 11]]",3,4,28,COCO_train2014_000000320361.jpg
3996,000000320402_f28_h3_s2.png,3,2,"[[2, 0], [3, 2]]",2,3,28,COCO_train2014_000000320402.jpg
3997,000000320503_f28_h3_s1.png,3,1,"[[5, 0]]",4,3,28,COCO_train2014_000000320503.jpg
3998,000000320594_f28_h2_s1.png,2,1,"[[2, 0]]",2,2,28,COCO_train2014_000000320594.jpg
3999,000000320744_f28_h4_s3.png,4,3,"[[8, 6], [12, 5], [5, 8]]",4,4,28,COCO_train2014_000000320744.jpg
4000,000000320875_f28_h3_s3.png,3,3,"[[13, 12], [14, 12], [2, 4]]",5,3,28,COCO_train2014_000000320875.jpg
4001,000000320911_f28_h2_s1.png,2,1,"[[1, 3]]",2,2,28,COCO_train2014_000000320911.jpg
4002,000000320943_f28_h2_s1.png,2,1,"[[1, 0]]",2,2,28,COCO_train2014_000000320943.jpg
4003,000000321213_f28_h2_s2.png,2,2,"[[3, 2], [0, 1]]",2,2,28,COCO_train2014_000000321213.jpg
4004,000000321328_f28_h2_s1.png,2,1,"[[1, 0]]",2,2,28,COCO_train2014_000000321328.jpg
4005,000000321500_f28_h2_s1.png,2,1,"[[2, 1]]",2,2,28,COCO_train2014_000000321500.jpg
4006,000000321594_f28_h3_s2.png,3,2,"[[1, 2], [10, 6]]",4,3,28,COCO_train2014_000000321594.jpg
4007,000000321700_f28_h3_s2.png,3,2,"[[0, 8], [6, 2]]",4,3,28,COCO_train2014_000000321700.jpg
4008,000000321701_f28_h3_s3.png,3,3,"[[9, 5], [5, 3], [11, 0]]",4,3,28,COCO_train2014_000000321701.jpg
4009,000000321852_f28_h2_s2.png,2,2,"[[5, 2], [1, 0]]",3,2,28,COCO_train2014_000000321852.jpg
4010,000000321964_f28_h2_s1.png,2,1,"[[1, 5]]",3,2,28,COCO_train2014_000000321964.jpg
4011,000000322059_f28_h4_s2.png,4,2,"[[15, 5], [7, 0]]",5,4,28,COCO_train2014_000000322059.jpg
4012,000000322203_f28_h2_s2.png,2,2,"[[1, 0], [1, 3]]",2,2,28,COCO_train2014_000000322203.jpg
4013,000000322260_f28_h3_s2.png,3,2,"[[1, 10], [11, 0]]",4,3,28,COCO_train2014_000000322260.jpg
4014,000000322315_f28_h2_s2.png,2,2,"[[1, 0], [1, 2]]",2,2,28,COCO_train2014_000000322315.jpg
4015,000000322405_f28_h2_s2.png,2,2,"[[3, 1], [3, 2]]",2,2,28,COCO_train2014_000000322405.jpg
4016,000000322557_f28_h2_s2.png,2,2,"[[3, 1], [2, 1]]",2,2,28,COCO_train2014_000000322557.jpg
4017,000000322615_f28_h2_s3.png,2,3,"[[1, 2], [0, 2], [2, 3]]",2,2,28,COCO_train2014_000000322615.jpg
4018,000000322662_f28_h4_s1.png,4,1,"[[17, 14]]",7,4,28,COCO_train2014_000000322662.jpg
4019,000000322710_f28_h2_s3.png,2,3,"[[3, 2], [1, 2], [0, 1]]",2,2,28,COCO_train2014_000000322710.jpg
4020,000000322730_f28_h2_s2.png,2,2,"[[0, 3], [2, 1]]",2,2,28,COCO_train2014_000000322730.jpg
4021,000000322802_f28_h3_s3.png,3,3,"[[4, 5], [8, 2], [3, 8]]",4,3,28,COCO_train2014_000000322802.jpg
4022,000000322835_f28_h2_s3.png,2,3,"[[1, 4], [4, 0], [1, 0]]",3,2,28,COCO_train2014_000000322835.jpg
4023,000000322843_f28_h2_s1.png,2,1,"[[0, 1]]",3,2,28,COCO_train2014_000000322843.jpg
4024,000000322870_f28_h3_s3.png,3,3,"[[0, 4], [11, 5], [11, 8]]",4,3,28,COCO_train2014_000000322870.jpg
4025,000000322911_f28_h3_s3.png,3,3,"[[9, 0], [10, 1], [7, 0]]",4,3,28,COCO_train2014_000000322911.jpg
4026,000000322969_f28_h3_s2.png,3,2,"[[11, 0], [10, 3]]",4,3,28,COCO_train2014_000000322969.jpg
4027,000000322975_f28_h4_s1.png,4,1,"[[11, 1]]",4,4,28,COCO_train2014_000000322975.jpg
4028,000000323054_f28_h4_s3.png,4,3,"[[16, 23], [22, 5], [20, 24]]",8,4,28,COCO_train2014_000000323054.jpg
4029,000000323093_f28_h2_s2.png,2,2,"[[0, 2], [1, 2]]",3,2,28,COCO_train2014_000000323093.jpg
4030,000000323132_f28_h3_s2.png,3,2,"[[11, 4], [3, 4]]",4,3,28,COCO_train2014_000000323132.jpg
4031,000000323230_f28_h4_s2.png,4,2,"[[5, 6], [0, 12]]",5,4,28,COCO_train2014_000000323230.jpg
4032,000000323267_f28_h3_s1.png,3,1,"[[2, 1]]",4,3,28,COCO_train2014_000000323267.jpg
4033,000000323347_f28_h3_s1.png,3,1,"[[6, 11]]",4,3,28,COCO_train2014_000000323347.jpg
4034,000000323483_f28_h3_s3.png,3,3,"[[4, 10], [10, 6], [3, 4]]",4,3,28,COCO_train2014_000000323483.jpg
4035,000000323519_f28_h4_s3.png,4,3,"[[0, 18], [6, 7], [9, 10]]",5,4,28,COCO_train2014_000000323519.jpg
4036,000000323583_f28_h3_s2.png,3,2,"[[0, 5], [8, 9]]",4,3,28,COCO_train2014_000000323583.jpg
4037,000000323812_f28_h3_s3.png,3,3,"[[9, 10], [5, 0], [4, 8]]",4,3,28,COCO_train2014_000000323812.jpg
4038,000000323900_f28_h2_s1.png,2,1,"[[0, 2]]",2,2,28,COCO_train2014_000000323900.jpg
4039,000000324006_f28_h4_s3.png,4,3,"[[12, 17], [11, 2], [19, 10]]",5,4,28,COCO_train2014_000000324006.jpg
4040,000000324156_f28_h2_s3.png,2,3,"[[3, 1], [2, 3], [1, 2]]",2,2,28,COCO_train2014_000000324156.jpg
4041,000000324228_f28_h3_s3.png,3,3,"[[10, 3], [2, 10], [11, 5]]",4,3,28,COCO_train2014_000000324228.jpg
4042,000000324286_f28_h3_s1.png,3,1,"[[4, 2]]",4,3,28,COCO_train2014_000000324286.jpg
4043,000000324303_f28_h3_s2.png,3,2,"[[7, 5], [2, 3]]",4,3,28,COCO_train2014_000000324303.jpg
4044,000000324413_f28_h3_s3.png,3,3,"[[2, 0], [6, 1], [14, 6]]",5,3,28,COCO_train2014_000000324413.jpg
4045,000000324603_f28_h3_s3.png,3,3,"[[1, 3], [9, 2], [0, 11]]",4,3,28,COCO_train2014_000000324603.jpg
4046,000000324663_f28_h3_s3.png,3,3,"[[11, 2], [2, 10], [4, 1]]",4,3,28,COCO_train2014_000000324663.jpg
4047,000000324697_f28_h2_s2.png,2,2,"[[3, 0], [0, 1]]",2,2,28,COCO_train2014_000000324697.jpg
4048,000000324699_f28_h4_s2.png,4,2,"[[10, 19], [12, 7]]",5,4,28,COCO_train2014_000000324699.jpg
4049,000000324706_f28_h3_s1.png,3,1,"[[7, 11]]",4,3,28,COCO_train2014_000000324706.jpg
4050,000000324894_f28_h4_s1.png,4,1,"[[13, 5]]",5,4,28,COCO_train2014_000000324894.jpg
4051,000000324969_f28_h4_s3.png,4,3,"[[9, 5], [1, 14], [12, 2]]",5,4,28,COCO_train2014_000000324969.jpg
4052,000000325040_f28_h3_s3.png,3,3,"[[4, 10], [8, 0], [10, 11]]",4,3,28,COCO_train2014_000000325040.jpg
4053,000000325057_f28_h4_s2.png,4,2,"[[3, 4], [6, 12]]",4,4,28,COCO_train2014_000000325057.jpg
4054,000000325147_f28_h4_s3.png,4,3,"[[0, 1], [4, 10], [8, 3]]",3,4,28,COCO_train2014_000000325147.jpg
4055,000000325215_f28_h4_s1.png,4,1,"[[2, 3]]",5,4,28,COCO_train2014_000000325215.jpg
4056,000000325380_f28_h2_s1.png,2,1,"[[0, 2]]",3,2,28,COCO_train2014_000000325380.jpg
4057,000000325523_f28_h2_s2.png,2,2,"[[2, 3], [0, 3]]",2,2,28,COCO_train2014_000000325523.jpg
4058,000000325532_f28_h3_s3.png,3,3,"[[4, 14], [17, 13], [17, 15]]",8,3,28,COCO_train2014_000000325532.jpg
4059,000000325596_f28_h3_s2.png,3,2,"[[0, 2], [9, 1]]",4,3,28,COCO_train2014_000000325596.jpg
4060,000000325600_f28_h4_s2.png,4,2,"[[4, 9], [8, 0]]",3,4,28,COCO_train2014_000000325600.jpg
4061,000000325629_f28_h3_s2.png,3,2,"[[4, 2], [10, 0]]",4,3,28,COCO_train2014_000000325629.jpg
4062,000000325837_f28_h2_s2.png,2,2,"[[1, 5], [4, 3]]",3,2,28,COCO_train2014_000000325837.jpg
4063,000000325863_f28_h3_s3.png,3,3,"[[8, 7], [3, 6], [8, 5]]",4,3,28,COCO_train2014_000000325863.jpg
4064,000000325915_f28_h4_s2.png,4,2,"[[6, 2], [6, 5]]",2,4,28,COCO_train2014_000000325915.jpg
4065,000000325935_f28_h3_s3.png,3,3,"[[0, 5], [3, 1], [1, 3]]",2,3,28,COCO_train2014_000000325935.jpg
4066,000000325939_f28_h4_s1.png,4,1,"[[1, 5]]",2,4,28,COCO_train2014_000000325939.jpg
4067,000000326064_f28_h2_s3.png,2,3,"[[3, 0], [1, 0], [1, 0]]",2,2,28,COCO_train2014_000000326064.jpg
4068,000000326071_f28_h2_s2.png,2,2,"[[0, 1], [2, 0]]",2,2,28,COCO_train2014_000000326071.jpg
4069,000000326073_f28_h4_s2.png,4,2,"[[17, 6], [3, 10]]",5,4,28,COCO_train2014_000000326073.jpg
4070,000000326108_f28_h4_s2.png,4,2,"[[16, 19], [3, 2]]",5,4,28,COCO_train2014_000000326108.jpg
4071,000000326182_f28_h3_s3.png,3,3,"[[7, 2], [6, 10], [9, 10]]",4,3,28,COCO_train2014_000000326182.jpg
4072,000000326190_f28_h4_s2.png,4,2,"[[18, 16], [3, 6]]",5,4,28,COCO_train2014_000000326190.jpg
4073,000000326201_f28_h4_s3.png,4,3,"[[6, 1], [0, 1], [7, 15]]",4,4,28,COCO_train2014_000000326201.jpg
4074,000000326224_f28_h3_s2.png,3,2,"[[6, 0], [11, 2]]",4,3,28,COCO_train2014_000000326224.jpg
4075,000000326239_f28_h4_s1.png,4,1,"[[1, 0]]",4,4,28,COCO_train2014_000000326239.jpg
4076,000000326377_f28_h3_s1.png,3,1,"[[11, 2]]",4,3,28,COCO_train2014_000000326377.jpg
4077,000000326442_f28_h4_s2.png,4,2,"[[3, 9], [6, 3]]",3,4,28,COCO_train2014_000000326442.jpg
4078,000000326689_f28_h3_s3.png,3,3,"[[0, 6], [2, 5], [3, 9]]",4,3,28,COCO_train2014_000000326689.jpg
4079,000000326731_f28_h2_s3.png,2,3,"[[0, 2], [1, 2], [1, 3]]",2,2,28,COCO_train2014_000000326731.jpg
4080,000000327068_f28_h4_s3.png,4,3,"[[0, 1], [7, 3], [6, 1]]",2,4,28,COCO_train2014_000000327068.jpg
4081,000000327123_f28_h3_s2.png,3,2,"[[3, 4], [2, 9]]",4,3,28,COCO_train2014_000000327123.jpg
4082,000000327146_f28_h4_s2.png,4,2,"[[6, 3], [15, 6]]",4,4,28,COCO_train2014_000000327146.jpg
4083,000000327153_f28_h4_s1.png,4,1,"[[16, 10]]",6,4,28,COCO_train2014_000000327153.jpg
4084,000000327174_f28_h4_s1.png,4,1,"[[17, 12]]",5,4,28,COCO_train2014_000000327174.jpg
4085,000000327176_f28_h2_s2.png,2,2,"[[3, 0], [1, 4]]",3,2,28,COCO_train2014_000000327176.jpg
4086,000000327191_f28_h4_s2.png,4,2,"[[3, 0], [2, 7]]",5,4,28,COCO_train2014_000000327191.jpg
4087,000000327218_f28_h2_s3.png,2,3,"[[4, 1], [1, 2], [5, 4]]",3,2,28,COCO_train2014_000000327218.jpg
